run,lumisection,evt,mu1pt,mu1eta,mu1phi,mu1en,mu2pt,mu2eta,mu2phi,mu2en,mu3pt,mu3eta,mu3phi,mu3en,chi2
283408,2237,3784848552,5.88061,1.73702,-0.48181,17.22,5.30148,1.93157,-0.524433,18.6754,2.41631,1.55115,-0.478835,5.9558,4.81739
283408,2238,3788216069,8.18837,0.11949,1.33219,8.24758,8.07842,0.348917,1.02508,8.57582,7.56115,0.168702,1.18876,7.66973,2.96421
283408,2238,3788273240,27.9618,-1.06104,3.13293,45.2348,5.4802,-0.532829,2.57838,6.2776,4.1183,-0.976588,3.05577,6.24419,905.688
283408,2238,3787776499,8.87587,0.622156,-0.224895,10.6504,5.48854,0.42845,-0.124868,6.00098,4.37031,0.0256769,0.287298,4.37303,126.235
283408,2238,3788470667,4.85637,1.21358,0.603649,8.89419,4.51166,1.3877,1.08626,9.59978,3.77611,1.50857,0.846081,8.95283,4.84408
283408,2238,3787183310,5.53817,-2.10332,1.0198,23.0261,4.71023,-1.89507,0.952926,16.023,2.2551,-2.04852,1.07831,8.89173,121.406
283408,2238,3787191950,9.7272,1.53253,2.64863,23.5686,6.65346,1.55855,2.67309,16.5088,6.15375,1.61179,2.77877,16.0348,185.16
283408,2238,3787427371,5.23127,-1.87196,-1.01546,17.4069,3.977,-1.86254,-0.686649,13.1153,3.22614,-1.77833,-0.55798,9.82236,29.7386
283408,2238,3787193563,23.926,-0.149021,0.976966,24.1924,8.57032,0.228414,1.20577,8.7955,5.07184,-0.107202,0.880029,5.10211,45.0135
283408,846,1422816515,15.1712,-0.488285,-0.723084,17.0164,6.39355,-0.27179,-0.80422,6.63199,5.96659,-0.441502,-0.729775,6.55847,2.79263
283408,846,1422193204,7.87779,1.36939,-2.86158,16.4934,4.85716,1.57554,-3.11059,12.2411,4.03048,1.78106,2.99535,12.3027,61.4307
283408,846,1422700716,6.10727,0.773293,2.55711,8.02681,5.64327,0.927319,2.40285,8.24926,4.48486,0.887732,2.64854,6.37208,31.0213
283408,846,1423587277,8.38424,-1.29764,-1.96524,16.4913,4.58579,-1.29313,-2.26922,8.9855,3.22784,-1.53969,-2.22438,7.87275,82.7251
283408,846,1422819532,4.90541,1.93147,1.97742,17.2787,4.83003,1.87565,1.8461,16.1285,3.21286,1.85295,2.19349,10.4991,1.49072
283408,846,1422567219,12.7279,-1.38165,-0.389262,26.9365,7.36904,-1.35408,-0.636837,15.2225,3.12772,-1.59282,-0.610467,8.00913,33.0438
283408,846,1422728544,14.1783,1.39721,3.07327,30.4212,3.34807,1.57626,-3.06152,8.44377,2.60508,1.56769,-3.04462,6.51889,13.3447
283408,846,1423499559,9.2827,1.6558,-2.40794,25.1945,5.62259,1.5814,-2.57769,14.2464,2.38326,1.76474,-3.01359,7.16404,175.011
283408,846,1422362673,13.7235,-1.94942,-3.06852,49.1781,6.97534,-2.01198,-3.04523,26.5479,3.38717,-2.37668,3.06357,18.396,2.01848
283408,846,1423601666,8.78146,-1.77912,2.62083,26.7547,3.34397,-1.9026,2.77529,11.4577,2.79549,-1.65625,-2.91179,7.59118,4.82306
283408,846,1423359551,4.50302,2.27593,0.040497,22.1544,4.39451,1.9144,0.230833,15.228,3.90458,2.21682,0.324508,18.1314,10.0204
283408,848,1426969022,10.1662,-0.747041,-0.785398,13.1378,8.13762,-0.740209,-0.931811,10.4712,3.78962,-0.776857,-0.941082,4.99295,494.295
283408,848,1426605505,14.2066,-0.845328,-1.00971,19.5923,4.59402,-1.01758,-1.09648,7.18574,4.11827,-0.425927,-0.938464,4.49875,81.6035
283408,848,1426040391,10.5016,1.66844,2.28066,28.8398,6.53137,1.50528,2.18801,15.4385,3.60175,1.33741,2.29531,7.33336,135.099
283408,848,1425453537,9.43334,-1.86641,-1.75071,31.2231,7.2102,-1.96698,-1.7399,26.2774,3.64832,-2.01347,-1.55723,13.9056,10.574
283408,848,1425949410,6.5765,2.20658,-2.35739,30.2346,4.97486,1.99108,-2.32468,18.5565,2.41216,1.76052,-2.52308,7.22212,84.215
283408,848,1425791357,7.42747,1.8414,-0.00796178,24.0056,4.04922,1.42157,0.204405,8.87849,3.15618,1.85978,0.172119,10.3813,128.554
283408,856,1438965473,5.67918,1.56811,1.77037,14.2154,4.71908,1.8966,2.28349,16.0766,3.50565,1.60357,2.03793,9.06604,60.4278
283408,856,1438744999,23.2883,-0.219352,-0.202695,23.8511,6.04785,-0.376527,-0.18259,6.48251,5.70061,-0.42188,-0.325517,6.21638,0.654101
283408,856,1438465356,32.2451,-1.55717,2.27893,79.9051,4.22872,-1.47442,2.25502,9.72119,2.14381,-1.67877,2.28874,5.94524,2.96853
283408,856,1439244554,8.13574,0.187163,2.98889,8.27933,5.84665,-0.103539,3.02563,5.87897,5.7092,0.17879,-3.09145,5.80166,40.9055
283408,856,1438655503,8.48828,-0.857916,-2.50425,11.8089,5.66417,-1.00387,-2.63134,8.76677,4.15137,-0.70896,-2.45566,5.24016,1467.4
283408,856,1438325207,6.23218,1.03474,0.883242,9.87759,5.32095,1.04574,0.73967,8.50599,4.34555,0.792776,1.49462,5.78514,16.8424
283408,856,1438274884,11.5717,-1.06678,0.922844,18.8051,6.66921,-1.33045,0.820562,13.4959,4.01073,-1.10862,0.982477,6.73925,186.647
283408,1247,2143664109,3.40708,-2.0202,-2.63788,13.0708,2.20768,-2.14536,-2.34988,9.56222,2.1683,-2.07202,-2.24427,8.74624,39.3817
283408,1247,2142895449,20.619,-0.37137,2.22751,22.0575,9.10042,-0.337589,2.33845,9.62451,7.07484,0.204348,1.85898,7.22385,33.5597
283408,1247,2144243542,4.39569,-1.86336,3.0988,14.5073,3.93425,-1.60463,-2.68637,10.1843,3.12131,-1.74869,-2.4292,9.24139,9.40688
283408,1247,2143718771,7.72317,2.27498,1.41544,37.9617,6.32876,2.36181,1.24315,33.8729,4.1482,2.3766,1.16066,22.5271,3.15632
283408,1247,2143112889,11.1881,-0.327318,-0.104109,11.7933,7.2316,0.0806479,0.562462,7.2559,6.37792,0.158611,0.374878,6.45918,3429.63
283408,1247,2144422510,4.26103,-1.99834,0.211317,16.0056,3.1462,-1.46857,0.691163,7.19501,3.02808,-1.99386,0.541482,11.3255,29.6414
283408,1247,2143912738,5.3597,1.51712,-3.04484,12.8058,3.92463,1.29089,-2.83888,7.67544,2.8475,1.79896,-2.32291,8.84045,184.865
283408,1247,2144476241,6.67471,1.31908,-0.397609,13.3744,3.23836,1.48668,-0.583737,7.52753,2.98259,1.67804,-0.538371,8.2651,1.66116
283408,1463,2548577127,7.06104,-1.58407,-1.85467,17.935,5.18144,-1.96639,-1.53198,18.8731,3.57704,-1.76272,-1.68722,10.7313,31.5301
283408,1463,2548329323,8.42077,-1.96018,2.66288,30.4895,4.48955,-1.84673,2.46991,14.5843,2.42579,-2.04124,2.92972,9.49756,30.0929
283408,1463,2549485248,10.5265,2.20163,-0.268787,48.1606,4.81606,1.93752,-0.162699,17.0626,4.39548,2.04488,-0.149914,17.2694,12.753
283408,1463,2548594241,6.2495,-1.18813,1.05002,11.205,4.48476,-1.34147,1.62026,9.16329,3.6993,-1.75923,1.31909,11.0617,42.827
283408,1463,2549148317,19.539,-0.383312,-0.518862,20.9924,7.66434,-1.0913,-0.620381,12.7,6.77742,-0.381194,-0.626933,7.27659,168.954
283408,1463,2549456120,31.0238,-0.127301,2.65673,31.2757,13.9768,-0.744416,2.92783,18.0319,10.045,-0.175621,2.58665,10.2008,98.4472
283408,1463,2547966056,26.9531,-1.49905,-3.03117,63.3503,12.9246,-1.52701,-2.98253,31.1588,6.89117,-1.47214,-2.93587,15.8087,282.471
283408,1463,2547779557,3.49602,-1.65978,-1.91814,9.52434,3.38965,-1.6329,-2.50694,9.00702,3.03413,-1.2904,-2.55305,5.93176,83.4243
283408,1479,2577749729,8.00784,-1.74835,3.12314,23.7001,5.11649,-1.70015,-3.05179,14.4735,2.49388,-1.84326,-3.06271,8.07509,55.6662
283408,1479,2577696332,5.48498,-2.12219,1.45741,23.2268,4.61348,-1.82446,1.59896,14.673,2.35756,-2.11841,1.58643,9.94724,4.88765
283408,1479,2578485993,12.3276,1.42313,1.56661,27.0656,6.35257,1.76664,1.88473,19.1282,4.74363,1.4208,1.50634,10.3938,3.83505
283408,1479,2577143508,17.0394,2.27646,2.61552,83.8744,7.42863,2.37259,2.656,40.183,2.95214,2.36471,2.35341,15.8458,27.1804
283408,1551,2707375784,8.45445,-1.45393,-1.44559,19.0801,5.57694,-1.48558,-1.05711,12.9498,3.33736,-1.45664,-1.3308,7.55074,1285
283408,1551,2707008236,5.80858,1.52959,-2.70565,14.0365,4.14228,1.23547,-2.76104,7.72752,2.51874,1.51162,-2.76706,5.98878,24.6831
283408,1551,2706576828,9.29005,1.43583,2.32021,20.6291,8.60698,1.67082,2.35253,23.6893,4.99623,1.63674,2.38944,13.3229,9.24392
283408,1711,2977420927,7.05582,0.712596,-2.78091,8.925,6.17198,0.515931,-2.75613,7.0126,5.08879,0.817715,-2.94747,6.88787,5.76233
283408,1711,2976063276,3.94267,1.4105,0.355037,8.56022,3.84392,1.22731,0.398027,7.12189,3.16345,1.63603,0.0738518,8.4305,475.717
283408,1711,2976654256,14.0768,-1.82173,0.575502,44.6537,3.054,-1.896,0.610256,10.3985,2.39365,-1.95804,0.584552,8.64955,5.17585
283408,1711,2977312910,9.97502,1.35927,0.641041,20.6995,7.20652,1.33062,0.779397,14.5853,7.00256,1.89194,0.231128,23.7495,1357.96
283408,2216,3744402396,23.4841,1.07047,1.89506,38.2746,13.3602,1.11478,2.06603,22.5581,5.40266,1.18938,1.92922,9.69684,26.9835
283408,2216,3745934063,13.4718,1.08828,0.761565,22.2689,3.84815,1.42179,0.398648,8.43928,3.33831,1.32063,0.67191,6.69872,11.2183
283408,2216,3745662291,9.83685,-1.02846,-1.16545,15.5146,8.07998,-1.16348,-1.19552,14.1947,4.18853,-0.940534,-1.10624,6.18269,91.9951
283408,2216,3744679957,8.44959,-0.475013,-2.74544,9.42152,8.42303,-0.645458,-2.39899,10.2399,5.54235,-0.622003,-2.15804,6.65034,20.1764
283408,2216,3745876601,6.19312,-2.05826,2.49975,24.6489,5.93309,-1.89744,2.6083,20.2283,3.91566,-1.76345,2.58408,11.7552,2.63074
283408,2226,3764279141,5.08162,1.64698,2.03458,13.6799,4.36095,1.8131,1.8153,13.7212,2.88174,1.56184,1.85267,7.17245,4.39512
283408,2226,3763685008,5.60559,1.2522,-0.598507,10.606,4.69227,1.42242,-0.737584,10.2961,4.29861,1.56145,-0.66612,10.6946,9.41806
283408,2226,3765322173,11.337,2.03641,0.53637,44.178,8.30331,2.1241,0.424458,35.2266,4.28875,1.54758,0.687907,10.5355,1122.32
283408,2226,3763746765,12.8504,1.38207,2.72176,27.2057,6.50556,1.30129,2.39732,12.8366,4.1492,1.1793,2.58083,7.38545,9.93938
283408,2227,3766872482,4.5756,1.12834,-2.12118,7.81149,4.32784,1.33922,-2.19352,8.82535,3.38696,1.2975,-1.91763,6.66191,0.607666
283408,2227,3765652756,6.8416,-1.62181,1.31226,17.9929,5.62362,-1.68687,0.743418,15.7118,3.425,-1.8787,0.992652,11.4704,83.851
283408,2227,3766148494,12.7743,-1.56007,0.409441,31.7396,11.4165,-1.42767,0.408056,25.1672,5.49176,-1.53738,0.334975,13.3655,8.1557
283408,864,1451552112,12.5139,-0.888868,0.510984,17.7919,4.65175,-1.28822,-0.0249915,9.07639,4.3364,-0.899325,0.410714,6.21234,40.5485
283408,864,1452439105,8.72593,1.29219,1.68796,17.0831,5.16006,1.15483,1.61188,9.00132,4.49597,0.753103,1.51841,5.83332,200.308
283408,864,1450985695,4.96037,-0.34257,-2.34246,5.25535,4.51052,-0.759544,-2.85835,5.87631,4.40134,-0.774533,-2.59087,5.78982,215.141
283408,864,1451165397,6.57324,-1.85147,1.16452,21.4494,3.25726,-1.57125,0.897384,8.17713,3.18473,-1.997,0.830877,11.9474,12.3598
283408,864,1451006126,6.74217,-2.15883,0.610295,29.5865,3.8437,-2.1012,1.09668,15.9484,3.49024,-1.94507,0.734952,12.4555,10.3161
283408,864,1451119134,9.51308,1.36807,0.678084,19.8938,5.17875,1.39507,0.350926,11.091,3.09135,1.58682,0.540789,7.87246,14.9506
283408,864,1452042312,7.36156,1.25875,-0.0715699,14.0059,7.09095,1.17437,-0.293653,12.5696,6.86192,1.17062,-0.226665,12.1261,25.6183
283408,1311,2257271889,5.82608,-0.769241,1.2195,7.63724,5.43963,-0.377518,0.933685,5.83285,5.13448,-0.927044,1.13308,7.50414,1.98086
283408,1311,2257458282,8.45448,-2.28577,-2.33723,41.9977,6.47382,-2.17946,-2.18152,28.9856,6.09588,-2.37657,-2.38124,33.1033,15.3236
283408,1311,2256917036,18.641,-0.87957,0.386785,26.329,9.03597,-0.915447,0.445233,13.0946,4.52147,-0.611418,0.827388,5.3943,144.289
283408,1311,2257089475,6.32423,1.34526,1.19132,12.964,4.06668,1.34205,1.77861,8.31334,3.53512,1.5587,1.57881,8.77311,6.75219
283408,1311,2257428565,10.8892,-0.401257,2.22209,11.7781,8.31366,-0.46402,2.50839,9.22546,7.60353,-0.564431,2.40011,8.84784,46.6252
283408,1311,2257374445,10.6095,1.7113,0.974756,30.3263,8.90617,1.71752,1.21712,25.6065,4.33276,1.70898,0.973539,12.3582,46.1562
283408,1311,2256554092,7.2682,1.63884,-1.88151,19.4186,4.06877,1.87042,-1.36637,13.519,3.56932,1.88197,-1.66699,11.9911,6.11387
283408,1311,2257350816,10.9746,2.03207,2.83973,42.5866,4.09583,1.83063,2.95079,13.1032,3.48056,1.84805,2.84923,11.321,8.21117
283408,1543,2692607394,9.78279,-1.10416,-0.605164,16.3776,4.74208,-0.905892,-0.0127936,6.82543,4.01904,-1.34051,-0.499035,8.20492,338.252
283408,1543,2692646309,10.4825,0.852458,-2.26055,14.5279,5.5218,0.732719,-2.25811,7.07237,4.80716,0.838414,-2.22019,6.59889,0.409892
283408,1591,2775375906,27.2407,-0.468336,0.873275,30.2833,16.9339,-0.559416,0.954831,19.6538,13.0561,-0.503277,0.838225,14.7452,33.6232
283408,1591,2775161534,8.08073,0.544237,-1.65841,9.3079,7.06778,0.422155,-1.56649,7.70771,5.43805,0.184504,-1.34684,5.53189,13.9
283408,1591,2776088558,11.3313,1.39631,0.0562546,24.2934,9.90387,1.42379,-0.0727695,21.7573,2.55579,1.56186,0.168964,6.36149,1055.57
283408,1591,2775304018,36.7644,1.84467,-2.86073,119.192,12.4775,1.7722,-2.98559,37.7682,3.8567,1.6902,-2.89414,10.809,19.5779
283408,2316,3937050296,5.75835,1.23984,1.75154,10.7816,3.47986,1.54539,1.94544,8.53157,3.31611,1.48968,1.82609,7.72913,3.37016
283408,2316,3937051286,8.29755,-2.05117,2.36019,32.7987,7.7054,-2.05041,2.22277,30.4356,3.1427,-2.04202,2.11132,12.3135,3.00164
283408,2316,3937175405,54.9793,1.50736,-3.06336,130.199,5.92529,1.50723,-3.12645,14.0307,4.81441,1.48518,-2.872,11.1753,5.87935
283408,2316,3937288059,14.8438,1.81567,1.0105,46.8172,4.388,1.90135,1.13467,15.0167,2.8991,1.71752,1.3762,8.33586,1.99815
283408,2316,3936643355,4.43508,1.8216,0.438161,14.0674,3.72712,1.70597,0.0977667,10.601,3.67798,1.66297,-0.119042,10.0498,15.607
283408,2316,3936310081,13.9404,2.10721,-3.00267,58.1791,7.28377,2.22912,-2.96839,34.2314,4.96312,2.28179,-3.00647,24.5585,1.32253
283408,2316,3936459549,7.95101,1.51944,-0.599713,19.037,4.46065,1.58182,-0.779514,11.307,2.94826,1.50527,-0.58065,6.96947,8.9293
283408,2316,3935953297,10.6278,0.442986,-2.76218,11.6882,6.31162,0.460636,-2.90427,6.99396,4.14358,0.52584,-2.76976,4.73095,77.2936
283408,2317,3937909934,4.19412,1.50012,2.83669,9.86794,3.34533,1.25558,2.627,6.3483,2.09652,1.48332,2.7522,4.85924,2.2284
283408,2317,3938806823,5.56684,0.537437,0.191567,6.39121,5.28747,0.376811,0.371098,5.66829,4.19341,0.741532,-0.224078,5.40116,149.123
283408,2318,3939921594,7.42656,-1.70881,-2.55698,21.1787,4.79699,-1.92592,-2.6233,16.807,2.80046,-1.71373,-2.3671,8.02375,5.84231
283408,2318,3939997935,6.08052,2.00565,0.0383863,23.0013,4.25668,2.01911,0.0183804,16.3128,3.59824,1.88186,0.0698792,12.0869,9.76114
283408,2318,3939968718,15.8464,-1.84022,-0.348412,51.1577,11.867,-2.33529,-0.386437,61.8821,5.96202,-1.85716,-0.459657,19.5606,67.8015
283408,2318,3939396085,7.829,1.97067,-0.170099,28.634,7.02089,1.75788,-0.236477,20.9665,2.93193,2.16274,-0.575824,12.9154,164.324
283408,2318,3940756844,15.4363,0.816416,0.0916303,20.8732,6.16955,0.965881,0.0334301,9.27884,5.31001,0.672857,0.498811,6.55892,261.559
283408,2318,3940813649,10.0281,1.8871,2.60536,33.8537,4.09841,1.68294,2.45355,11.4087,3.07448,1.6683,2.60797,8.4427,11.154
283408,2328,3959068615,6.40004,1.48163,2.96997,14.8081,6.11353,1.44031,3.06848,13.6301,4.21384,0.957474,-3.05769,6.2984,11.3514
283408,2328,3958139587,16.1134,0.514754,-2.09609,18.2961,11.81,0.528713,-2.11641,13.4999,5.76615,0.641904,-2.06444,6.99625,3.91097
283408,2328,3959742187,7.13975,0.76152,-0.940214,9.31257,4.02085,0.958733,-0.392178,6.01566,3.98328,1.04806,-0.560329,6.37957,19.7268
283408,2329,3961741376,6.31777,1.0071,-0.251745,9.80239,5.33917,1.21071,-0.425351,9.75481,4.62639,1.33474,-0.238703,9.3973,67.7945
283408,2329,3961259877,5.00336,1.17937,0.398007,8.90608,4.7246,1.28297,0.0972867,9.17706,4.11914,0.833769,0.355863,5.63677,866.456
283408,2329,3961388154,21.6764,-0.636279,0.147707,26.2145,10.3933,-0.554489,0.209236,12.0329,4.29878,-0.588017,0.142763,5.06473,1.79175
283408,2329,3960893954,16.0391,-1.03093,-1.02347,25.3447,14.5567,-1.11729,-1.08056,24.6282,4.71543,-0.812234,-1.06521,6.35917,2641.56
283408,2329,3960158427,5.82389,-1.40148,-1.81018,12.5435,5.44532,-1.23111,-1.75895,10.1207,4.00299,-0.796377,-1.68328,5.34194,63.4954
283408,2329,3960277919,8.56828,-1.17868,0.0400188,15.2423,7.44245,-1.18463,0.0661452,13.3051,7.41573,-1.12146,0.0562792,12.5892,2.50723
283408,2330,3962635361,6.59708,-1.33558,2.76878,13.4097,3.39824,-1.49742,2.69262,7.97614,3.12807,-1.62759,3.02478,8.27125,11.2994
283408,2388,4071102135,53.1214,-0.0655494,-1.72545,53.2357,21.735,-0.0870324,-1.8765,21.8176,4.9605,0.0349369,-1.87213,4.96466,14.2519
283408,2388,4070523102,20.9549,-1.72535,-0.102611,60.6914,11.6915,-1.28311,-0.0715857,22.711,3.80731,-1.79001,-0.214623,11.7203,2485.48
283408,2388,4071133042,6.54505,-1.65837,-2.42967,17.8068,5.7375,-1.67656,-2.05477,15.8764,4.18692,-1.58489,-2.15673,10.6431,18.5848
283408,2388,4070607033,7.72343,-0.876983,1.6606,10.8893,5.35546,-0.909449,1.51158,7.72784,4.82371,-0.98589,1.66574,7.36488,3.88808
283408,2388,4071016632,8.94243,-2.01339,0.734021,34.0805,3.46703,-1.90144,0.845396,11.8661,2.99405,-1.89436,1.0677,10.1784,35.6589
283408,2389,4072940825,14.9308,-1.31968,2.94206,29.9325,4.42014,-1.46882,2.9149,10.1101,2.6444,-1.23328,2.67149,4.92474,115.688
283408,2389,4073078493,14.4801,1.14088,-1.07391,24.9715,7.57637,1.17515,-1.15095,13.4386,7.45869,1.18751,-1.15847,13.366,0.929457
283408,2389,4073064852,4.66754,2.27975,2.85752,23.0498,3.95128,2.21078,2.75754,18.2404,3.02781,2.03362,2.51421,11.7674,2.62362
283408,2389,4073541004,6.1894,1.56126,1.10478,15.3956,5.02111,1.46473,0.837032,11.4424,3.11749,2.16376,0.765906,13.7466,5.85907
283408,2389,4073144512,13.8714,0.662284,2.12639,17.0267,6.96638,0.733868,2.23577,8.92863,5.69994,0.561356,2.22835,6.6227,0.278686
283408,2389,4073333648,6.94994,-1.37223,0.641476,14.5872,4.30614,-1.62273,0.677839,11.3348,3.27492,-1.51496,0.531524,7.80984,34.207
283408,2389,4071981884,9.95623,-1.08939,-0.818405,16.4723,5.61392,-0.997412,-0.655084,8.64634,3.88028,-0.916954,-1.22934,5.6301,420.972
283408,2389,4073288324,7.09151,-2.15612,2.91638,31.0372,3.89015,-1.73407,3.03485,11.3601,3.07657,-1.93308,2.74097,10.8538,6.22603
283408,2389,4072831489,7.04062,0.540229,1.42739,8.09393,4.75383,0.46485,1.26469,5.27782,3.70398,0.689432,1.25917,4.6209,24.263
283408,2389,4072929454,7.46624,1.82192,1.69396,23.6886,4.06017,1.6859,1.5748,11.3336,2.04078,1.56316,1.46645,5.08605,2.18203
283408,2389,4072258419,12.1093,-2.16293,-1.9188,53.3511,5.03725,-1.88926,-2.04713,17.0405,4.61044,-2.09852,-1.9413,19.0799,4.06651
283408,2390,4073868748,8.31847,2.14429,2.31384,35.9905,3.32645,2.13935,2.55784,14.3234,2.77923,2.13618,2.27763,11.9306,7.52295
283408,2390,4073792517,8.30987,1.74437,2.67135,24.5022,4.99471,1.78806,2.54048,15.3469,4.35858,1.77472,2.67841,13.2247,7.29178
283408,2400,4092780621,4.19225,-1.5161,-0.577984,10.0074,3.58267,-1.43508,0.158559,7.95078,3.20307,-1.64519,-0.490882,8.60887,7.48533
283408,2400,4093111361,12.2493,-0.655793,0.400353,14.9794,9.56887,-0.546747,0.266629,11.0356,6.55874,-0.489985,0.475969,7.36271,286.084
283408,2400,4092581477,11.1861,1.15912,0.266763,19.581,9.15524,1.3131,0.446485,18.2497,7.06071,1.38444,0.278452,14.9798,347.86
283408,2400,4093432027,6.49647,-1.83319,-2.36912,20.8335,4.827,-1.64879,-2.18305,13.0163,2.53006,-1.90874,-2.05783,8.72033,24.9849
283408,2400,4092444246,9.71247,-1.52299,-2.87376,23.3294,3.87242,-1.6711,-2.8826,10.6614,2.43293,-1.87661,-2.57811,8.13206,268.079
283408,2400,4092791683,4.20222,1.62133,-0.0130625,11.047,4.19032,1.8218,0.0550438,13.2936,3.31821,1.77489,-0.24356,10.0699,8.33831
283408,2401,4094993588,13.8786,0.75347,2.84316,18.0084,9.09065,0.834268,2.75959,12.4425,6.83906,0.856744,2.99735,9.50695,1291.2
283408,2401,4093730351,14.6897,1.59638,-1.65878,37.7364,7.70895,1.75798,-1.80109,23.0235,3.9253,1.96919,-1.95158,14.3365,16.4889
283408,2401,4095246872,10.2492,1.77142,-0.228343,31.0004,5.71108,1.86158,-0.27822,18.8163,3.12794,1.91557,-0.438258,10.8514,8.42959
283408,2401,4095313302,8.79786,-2.1602,2.29612,38.6586,8.76998,-2.16777,1.86754,38.8212,6.77572,-1.9919,2.19855,25.2936,149.712
283408,2401,4094722019,9.43504,-1.10362,-2.57562,15.7887,5.12199,-1.21325,-2.01002,9.37805,4.91625,-1.21956,-2.48496,9.04912,22.0251
283408,2401,4094697123,3.75343,-1.72479,1.82175,10.8659,3.63783,-1.62386,1.97305,9.58582,3.5624,-1.80432,1.77561,11.116,5.5617
283408,2401,4095316855,9.78257,-0.663979,-2.84289,12.0198,4.50327,-0.749509,-2.77152,5.82945,3.84459,-0.648276,-2.77001,4.68235,3.66428
283408,2401,4095391655,17.9784,-1.27965,-1.33578,34.8199,5.56133,-1.2527,-1.21875,10.5268,2.57429,-1.25248,-1.26751,4.87272,25.1064
283408,2402,4095831401,7.46138,-1.21014,-2.7906,13.6253,7.12013,-1.06796,2.96546,11.5819,5.48934,-1.2374,-2.91963,10.2567,248.709
283408,2402,4096589712,7.9792,1.79399,2.9982,24.6547,3.69756,1.54169,2.83214,9.03465,2.30056,1.81755,2.96576,7.26962,13.6211
283408,877,1472266883,13.3076,-1.25075,-1.73486,25.1465,6.15175,-1.17681,-1.74856,10.9268,6.10675,-1.03322,-1.92104,9.66747,12.3982
283408,877,1472182085,8.87772,2.02982,-1.29345,34.375,4.05533,2.15874,-1.29116,17.7945,3.82792,2.03026,-1.049,14.8285,2.71941
283408,877,1472207126,6.41204,-1.61381,1.74016,16.7391,3.73284,-1.7883,1.84657,11.4724,3.45161,-1.5595,1.42194,8.57219,114.977
283408,877,1471832148,10.4385,-0.299212,-3.00546,10.9098,10.2138,-0.352363,-2.52086,10.855,7.11037,-0.373496,-3.12898,7.61284,9.62274
283408,877,1472122346,15.2853,0.203562,-2.73716,15.6034,7.02153,0.293535,-2.74321,7.32697,6.67794,0.872096,-2.41502,9.38307,461.316
283408,877,1471759231,25.6238,0.563434,-2.23606,29.7999,6.95208,0.614258,-2.25597,8.30606,5.23776,0.738006,-2.41387,6.7309,78.8693
283408,877,1472317633,7.83713,1.97554,-0.523575,28.7986,4.53963,2.05944,-0.267448,18.0886,3.3503,1.91792,-0.615167,11.6489,24.4521
283408,878,1474095079,5.53617,1.63614,-0.475388,14.7544,4.87728,1.7425,-0.421284,14.3559,3.26494,1.53636,-1.17252,7.93907,2.42118
283408,878,1474199757,15.1178,1.26589,-0.553851,28.9375,7.61225,1.31591,-0.422447,15.2111,5.70138,0.727114,-0.871656,7.27688,20.8706
283408,878,1474075874,6.78269,-1.49669,-0.388752,15.9083,5.37057,-1.37193,-0.195784,11.2695,2.72264,-1.37493,-0.0452647,5.72895,5.8036
283408,878,1474484660,10.8507,-1.4045,2.80515,23.4322,9.10463,-0.870664,2.95951,12.7796,4.04701,-0.715606,2.86743,5.1293,43.8366
283408,878,1474224056,3.79055,-1.57532,-1.14436,9.5513,3.66709,-1.37939,-1.0786,7.746,3.40754,-1.07658,-1.54679,5.5815,16.1853
283408,878,1473344906,21.1113,0.0629062,2.95977,21.1533,9.54636,0.0118702,3.05595,9.54762,7.4713,0.0692996,3.1009,7.48999,6.31643
283408,878,1473467708,8.88828,-0.346153,1.52532,9.42671,5.07151,-0.503011,1.72174,5.72772,3.94597,-0.0833287,1.56221,3.96108,8.47644
283408,878,1473770237,3.81204,-1.50198,-0.133779,8.98415,3.78327,-1.39485,0.108305,8.10112,2.99911,-1.15311,-0.539769,5.22505,349.089
283408,878,1474706906,4.65087,1.62069,2.56816,12.219,4.62054,1.82021,2.2242,14.6363,4.03795,1.94717,2.43156,14.4391,120.407
283408,878,1473358053,8.88999,-1.34654,1.49385,18.2436,6.47669,-1.55549,1.54306,16.0253,2.51957,-1.66644,1.5204,6.90723,3.84869
283408,879,1476152701,5.92097,-1.77598,-2.02231,17.9864,4.41062,-1.54554,-2.12329,10.8147,4.07646,-1.68028,-1.64136,11.3196,8.30344
283408,879,1475122477,11.6355,2.11519,2.91786,48.9376,8.72888,2.02812,3.01729,33.7432,3.34301,1.83008,3.07871,10.6894,226.893
283408,879,1475436607,11.4293,-1.06012,-2.27335,18.4767,4.85363,-0.915525,-2.38094,7.03466,4.32172,-0.99804,-2.25152,6.65965,214.324
283408,879,1475599006,33.8561,0.382651,-1.05438,36.3653,5.96701,0.480325,-1.01455,6.66951,4.86511,0.253066,-0.858141,5.02284,1.62209
283408,879,1475433904,6.54383,-0.387349,2.64627,7.0417,6.44335,-0.51165,2.56439,7.30606,5.26729,-0.221595,2.33941,5.39818,8.02453
283408,879,1474835366,22.6993,-1.45136,-0.513906,51.1095,6.22751,-1.43568,-0.402306,13.8269,3.76034,-1.5807,-0.587428,9.52211,15.0346
283408,880,1476662619,19.2608,2.07724,-2.51319,78.0806,12.551,2.01856,-2.4659,48.0725,9.52052,2.1202,-2.42841,40.2378,1.80803
283408,880,1477613027,16.4619,-0.608535,2.09659,19.6055,10.4581,-0.366255,1.93706,11.1679,4.39403,-0.602598,1.96201,5.21732,77.0475
